id,Price
345359,80.27237
345360,83.70033
345361,81.0144
345362,81.116196
345363,82.124954
345364,80.94405
345365,78.0383
345366,80.546425
345367,81.11495
345368,83.93745
345369,79.63671
345370,72.215904
345371,82.25809
345372,81.04969
345373,83.64276
345374,82.323654
345375,78.159676
345376,78.91658
345377,82.81557
345378,81.739044
345379,80.79995
345380,82.481804
345381,80.48868
345382,83.816956
345383,80.53299
345384,82.91227
345385,83.096214
345386,81.17294
345387,82.496704
345388,81.08112
345389,81.075485
345390,79.8272
345391,79.47496
345392,82.24479
345393,81.34722
345394,82.02494
345395,83.38353
345396,81.056526
345397,81.987526
345398,83.369736
345399,83.18962
345400,81.445526
345401,83.04527
345402,82.380554
345403,80.67659
345404,81.617
345405,80.549545
345406,79.6178
345407,78.21869
345408,81.63049
345409,82.841995
345410,81.22205
345411,78.90643
345412,83.56509
345413,82.78776
345414,81.44477
345415,80.758
345416,82.88623
345417,80.964
345418,79.70613
345419,81.23359
345420,79.3835
345421,81.06752
345422,83.19613
345423,81.54919
345424,82.23148
345425,78.941864
345426,81.47392
345427,80.520966
345428,81.123955
345429,81.9143
345430,83.1573
345431,81.26704
345432,80.81285
345433,80.14617
345434,80.32986
345435,72.051765
345436,82.481186
345437,79.65459
345438,81.109726
345439,81.56233
345440,80.37659
345441,81.34527
345442,81.76982
345443,80.295815
345444,81.51811
345445,84.55453
345446,81.45975
345447,80.99426
345448,80.56061
345449,78.66104
345450,82.08371
345451,82.67814
345452,82.982285
345453,80.59279
345454,82.34155
345455,81.66503
345456,82.48758
345457,80.991646
345458,82.83034
345459,81.28679
345460,69.12449
345461,79.15392
345462,81.16751
345463,81.998695
345464,83.917534
345465,81.06807
345466,80.96897
345467,80.669
345468,83.25461
345469,81.20366
345470,80.85307
345471,79.90927
345472,82.672134
345473,81.392746
345474,83.40372
345475,81.95884
345476,81.519936
345477,81.11185
345478,81.49487
345479,81.80233
345480,79.19483
345481,78.17955
345482,80.853745
345483,80.57321
345484,78.826096
345485,80.8461
345486,83.53326
345487,81.28661
345488,83.21167
345489,81.734474
345490,81.21357
345491,82.913414
345492,81.44303
345493,83.51233
345494,83.10724
345495,80.95223
345496,83.17828
345497,82.3529
345498,82.38486
345499,80.21149
345500,79.529144
345501,79.51236
345502,81.14722
345503,83.80364
345504,81.38254
345505,82.92534
345506,81.69124
345507,83.160774
345508,81.83681
345509,82.795425
345510,81.90785
345511,81.898636
345512,79.221405
345513,81.966866
345514,80.90769
345515,82.54586
345516,78.18964
345517,81.86314
345518,81.42684
345519,84.059326
345520,80.94649
345521,82.45557
345522,81.178665
345523,80.53842
345524,81.1723
345525,68.51605
345526,79.68413
345527,81.23628
345528,82.05701
345529,81.080414
345530,81.335556
345531,83.52171
345532,81.490036
345533,83.0061
345534,83.68698
345535,78.40493
345536,81.08476
345537,82.625786
345538,80.933
345539,84.02425
345540,81.37483
345541,82.069916
345542,82.987076
345543,83.221115
345544,80.83352
345545,81.102684
345546,82.34928
345547,83.23225
345548,82.24081
345549,79.87071
345550,82.00143
345551,83.27586
345552,83.143585
345553,81.08205
345554,84.07626
345555,81.505585
345556,83.086464
345557,81.2864
345558,82.59437
345559,79.66086
345560,83.30025
345561,82.35411
345562,81.41794
345563,83.721115
345564,83.1451
345565,81.28263
345566,79.85751
345567,83.84296
345568,83.99274
345569,81.3854
345570,78.3065
345571,81.262115
345572,80.25853
345573,82.36052
345574,81.56609
345575,80.916626
345576,79.85683
345577,82.773735
345578,80.7996
345579,81.34355
345580,78.883804
345581,81.03775
345582,80.86554
345583,83.040504
345584,82.04411
345585,83.976074
345586,80.874985
345587,80.81311
345588,81.04738
345589,81.66823
345590,81.372635
345591,81.494
345592,78.72349
345593,80.66675
345594,82.1418
345595,83.420296
345596,77.83945
345597,81.82939
345598,82.61592
345599,80.36353
345600,81.3515
345601,79.7119
345602,82.332436
345603,82.81334
345604,81.23262
345605,81.6548
345606,81.99163
345607,81.13712
345608,80.7556
345609,81.87555
345610,81.86357
345611,83.32245
345612,80.10652
345613,83.06102
345614,83.26831
345615,83.64756
345616,80.75789
345617,80.66216
345618,80.67009
345619,81.351456
345620,79.294754
345621,82.45263
345622,83.17838
345623,81.20601
345624,82.265366
345625,83.106964
345626,81.175064
345627,82.1517
345628,79.92145
345629,80.957184
345630,75.62212
345631,81.20614
345632,81.47515
345633,82.76105
345634,81.82008
345635,79.0151
345636,83.55552
345637,80.549736
345638,82.05869
345639,81.2516
345640,78.64357
345641,83.68051
345642,81.0174
345643,82.097664
345644,81.09209
345645,81.22326
345646,82.37365
345647,82.48734
345648,83.65983
345649,80.99574
345650,79.33571
345651,80.87635
345652,80.56705
345653,81.07006
345654,80.160034
345655,78.84012
345656,81.96514
345657,79.46736
345658,81.36822
345659,82.946075
345660,82.992714
345661,80.798645
345662,81.04129
345663,81.3511
345664,84.05589
345665,81.84124
345666,80.88019
345667,80.87409
345668,79.16553
345669,81.87363
345670,80.93131
345671,81.8877
345672,83.42079
345673,81.51807
345674,78.30801
345675,81.080345
345676,75.77537
345677,80.61985
345678,79.04476
345679,81.563416
345680,82.72684
345681,72.11619
345682,80.981026
345683,80.994576
345684,80.63192
345685,80.80992
345686,81.242714
345687,77.86308
345688,82.766174
345689,79.124084
345690,81.88456
345691,83.69044
345692,82.49089
345693,80.739716
345694,79.78144
345695,84.8566
345696,80.971886
345697,80.07249
345698,81.305374
345699,81.3104
345700,80.00218
345701,82.67919
345702,83.58555
345703,82.32565
345704,83.70432
345705,82.72804
345706,79.77861
345707,80.34972
345708,81.070786
345709,79.669876
345710,81.22447
345711,83.36693
345712,81.35454
345713,81.32013
345714,82.5919
345715,82.17999
345716,82.92378
345717,81.32149
345718,81.42908
345719,83.30527
345720,81.18269
345721,83.0396
345722,83.383446
345723,81.59043
345724,81.94281
345725,80.56689
345726,82.323204
345727,81.71625
345728,82.90261
345729,78.59506
345730,82.35648
345731,81.9088
345732,81.29363
345733,80.87615
345734,81.457794
345735,81.23467
345736,82.89042
345737,80.45738
345738,82.47276
345739,80.11192
345740,82.39255
345741,80.36795
345742,79.515915
345743,82.122925
345744,81.11272
345745,83.387436
345746,82.56838
345747,81.121826
345748,81.449066
345749,78.83072
345750,81.62999
345751,82.650665
345752,79.48649
345753,81.33351
345754,81.112305
345755,82.74323
345756,81.08558
345757,81.68953
345758,83.37613
345759,82.0271
345760,82.34193
345761,80.66197
345762,81.158295
345763,82.87992
345764,81.303635
345765,82.49665
345766,79.58734
345767,79.98987
345768,81.46607
345769,83.796326
345770,83.75694
345771,81.44291
345772,82.27924
345773,83.19318
345774,83.32426
345775,80.6376
345776,81.70174
345777,84.41858
345778,81.205444
345779,81.618065
345780,69.21972
345781,81.69733
345782,81.33861
345783,78.17327
345784,82.86363
345785,80.369125
345786,79.65063
345787,80.27419
345788,81.98962
345789,80.41022
345790,83.702126
345791,83.7371
345792,81.10509
345793,81.86919
345794,81.493484
345795,82.34771
345796,80.88573
345797,82.27103
345798,81.32966
345799,83.78843
345800,80.59578
345801,80.99343
345802,79.082596
345803,83.34952
345804,81.83602
345805,83.31084
345806,83.65652
345807,80.33104
345808,83.468666
345809,81.4413
345810,80.61142
345811,81.00908
345812,83.3134
345813,81.59096
345814,80.8619
345815,80.77633
345816,81.64665
345817,83.57387
345818,81.21996
345819,82.331314
345820,82.55601
345821,81.95315
345822,83.32529
345823,82.465294
345824,80.97507
345825,81.69003
345826,78.282104
345827,80.16288
345828,80.39542
345829,81.923744
345830,82.89137
345831,79.43985
345832,79.7928
345833,80.0991
345834,82.90314
345835,81.95965
345836,78.775055
345837,83.37732
345838,81.88018
345839,82.38773
345840,81.49443
345841,81.24135
345842,82.40249
345843,83.29117
345844,80.29385
345845,78.432785
345846,80.3055
345847,84.01413
345848,81.11148
345849,82.360016
345850,82.19372
345851,83.91316
345852,82.10843
345853,82.3054
345854,81.54135
345855,81.5164
345856,81.11913
345857,78.72248
345858,80.75051
345859,81.40907
345860,82.67457
345861,80.96353
345862,80.54605
345863,83.05896
345864,83.735664
345865,81.832596
345866,81.60432
345867,83.527626
345868,83.54202
345869,82.141624
345870,84.15117
345871,80.2713
345872,79.765396
345873,81.684395
345874,81.85008
345875,77.64668
345876,83.16497
345877,83.78891
345878,82.986946
345879,81.36579
345880,81.276276
345881,82.63004
345882,82.894875
345883,82.15372
345884,78.544754
345885,82.852356
345886,81.774994
345887,82.207855
345888,81.97487
345889,73.32418
345890,81.2294
345891,82.21325
345892,82.804726
345893,83.34128
345894,81.77342
345895,80.824455
345896,81.52963
345897,80.35795
345898,83.26568
345899,81.33992
345900,81.40616
345901,83.51486
345902,83.05749
345903,81.5278
345904,84.386734
345905,81.459785
345906,84.095
345907,82.13286
345908,83.14309
345909,81.86873
345910,81.50137
345911,82.355484
345912,81.43815
345913,79.964836
345914,81.584076
345915,82.09792
345916,81.34793
345917,82.6129
345918,82.838455
345919,80.8459
345920,85.2704
345921,82.1168
345922,82.71259
345923,84.21034
345924,81.681335
345925,81.05682
345926,80.98448
345927,81.47456
345928,81.5866
345929,81.363785
345930,79.424904
345931,81.32455
345932,81.50635
345933,80.90107
345934,80.44394
345935,81.326904
345936,82.006874
345937,81.19391
345938,80.57626
345939,82.494415
345940,78.99307
345941,79.64931
345942,81.45067
345943,81.224014
345944,82.87022
345945,83.68373
345946,80.71424
345947,82.21402
345948,80.0029
345949,81.50296
345950,82.86676
345951,81.27295
345952,81.85097
345953,79.70224
345954,82.63636
345955,79.68175
345956,79.10249
345957,77.440865
345958,81.42334
345959,81.659836
345960,81.176445
345961,80.56843
345962,80.070984
345963,79.10324
345964,79.24391
345965,83.96184
345966,81.38359
345967,82.63212
345968,79.95693
345969,81.24549
345970,80.470825
345971,84.112144
345972,81.53094
345973,80.7892
345974,82.35962
345975,78.230225
345976,82.659966
345977,79.30459
345978,80.00752
345979,80.98979
345980,80.77269
345981,80.78529
345982,81.394165
345983,81.53836
345984,81.695114
345985,82.26326
345986,82.56007
345987,81.173416
345988,83.08914
345989,81.65687
345990,81.621864
345991,80.7633
345992,79.87948
345993,77.77809
345994,81.22725
345995,82.74689
345996,79.66144
345997,81.17255
345998,80.98795
345999,79.59641
346000,81.045494
346001,83.51792
346002,79.67167
346003,81.69612
346004,82.46651
346005,82.866776
346006,81.26022
346007,80.53198
346008,83.50637
346009,83.6729
346010,82.30449
346011,82.49282
346012,82.114365
346013,82.34982
346014,81.74834
346015,81.91954
346016,83.16854
346017,77.57974
346018,81.60447
346019,81.57765
346020,83.792755
346021,82.92735
346022,81.462776
346023,80.76311
346024,81.84539
346025,81.78638
346026,81.341
346027,82.14079
346028,83.117294
346029,83.006485
346030,80.233795
346031,81.177246
346032,79.932045
346033,79.28467
346034,81.514465
346035,81.01236
346036,81.81355
346037,82.41399
346038,77.92078
346039,81.53738
346040,80.164474
346041,82.52335
346042,82.09226
346043,83.63539
346044,80.21053
346045,81.1247
346046,81.86258
346047,78.69835
346048,84.16034
346049,78.8739
346050,80.484726
346051,79.4593
346052,81.743164
346053,79.229675
346054,82.14109
346055,81.50783
346056,79.4758
346057,79.4388
346058,82.090576
346059,81.46116
346060,81.7708
346061,80.983444
346062,81.69533
346063,79.69073
346064,82.59642
346065,81.898254
346066,81.36823
346067,81.510605
346068,79.729904
346069,83.21945
346070,80.23702
346071,81.3892
346072,80.63314
346073,81.402176
346074,81.16996
346075,83.68628
346076,81.22146
346077,80.75341
346078,84.526184
346079,82.41635
346080,81.96029
346081,81.309296
346082,82.13692
346083,81.08304
346084,81.63252
346085,79.725945
346086,81.98847
346087,81.78866
346088,80.91927
346089,80.44762
346090,82.8366
346091,82.66984
346092,84.02089
346093,81.36677
346094,81.37185
346095,79.474335
346096,81.56521
346097,81.297516
346098,80.12105
346099,82.42836
346100,79.791695
346101,80.150795
346102,81.11846
346103,78.53047
346104,81.91969
346105,83.37934
346106,81.57092
346107,80.993034
346108,80.89931
346109,83.17609
346110,78.90774
346111,81.96544
346112,82.93391
346113,79.16464
346114,78.39378
346115,81.22559
346116,83.71165
346117,80.85243
346118,83.245255
346119,83.16676
346120,82.88542
346121,81.18263
346122,81.705765
346123,80.6125
346124,83.21242
346125,81.99037
346126,77.87788
346127,80.90477
346128,81.83773
346129,78.93916
346130,80.44601
346131,80.59277
346132,80.62457
346133,83.366974
346134,83.06874
346135,80.36311
346136,81.02612
346137,80.48872
346138,80.180214
346139,80.96886
346140,81.329
346141,82.84364
346142,81.430435
346143,80.392166
346144,77.75137
346145,78.57034
346146,83.041466
346147,82.062256
346148,81.4834
346149,80.40139
346150,83.742645
346151,82.90756
346152,75.250885
346153,81.05196
346154,83.02818
346155,81.642166
346156,83.14862
346157,80.817085
346158,80.45976
346159,81.57565
346160,81.94898
346161,81.32469
346162,80.925735
346163,73.471115
346164,79.051926
346165,82.15096
346166,79.68411
346167,81.40403
346168,82.31018
346169,81.07155
346170,82.59631
346171,82.73247
346172,83.258385
346173,80.58789
346174,81.85597
346175,83.17981
346176,78.86165
346177,80.76417
346178,81.50795
346179,82.07181
346180,80.41066
346181,82.42032
346182,78.483444
346183,81.30597
346184,81.60201
346185,80.190735
346186,82.23563
346187,81.488525
346188,81.507095
346189,80.85954
346190,81.312546
346191,78.83754
346192,81.4288
346193,79.7463
346194,82.08905
346195,82.46644
346196,81.02592
346197,80.5186
346198,79.661194
346199,83.65408
346200,81.16519
346201,84.05893
346202,82.29444
346203,80.50437
346204,79.58088
346205,83.836105
346206,77.829865
346207,81.269226
346208,80.66436
346209,82.78104
346210,80.56767
346211,86.12077
346212,81.05192
346213,83.22103
346214,81.43888
346215,82.24562
346216,83.22417
346217,80.04463
346218,81.16899
346219,81.96166
346220,81.27104
346221,80.61337
346222,80.3032
346223,80.61626
346224,81.294586
346225,81.40982
346226,82.68969
346227,83.09337
346228,79.230774
346229,82.229614
346230,82.055435
346231,81.08959
346232,79.6707
346233,81.421234
346234,80.33055
346235,81.1765
346236,82.87291
346237,82.17171
346238,82.375
346239,81.55597
346240,82.31107
346241,83.36788
346242,82.83393
346243,82.25076
346244,79.0356
346245,84.014755
346246,81.22722
346247,81.66311
346248,81.52078
346249,82.83902
346250,81.84229
346251,83.07001
346252,81.6945
346253,80.92501
346254,83.09883
346255,80.957756
346256,81.42848
346257,82.95636
346258,82.20507
346259,79.22941
346260,81.87027
346261,81.71004
346262,80.80203
346263,80.23784
346264,81.45783
346265,80.3869
346266,81.30916
346267,80.87231
346268,80.44084
346269,81.64201
346270,81.844574
346271,83.874664
346272,82.793564
346273,81.67851
346274,80.726395
346275,81.576775
346276,81.217804
346277,81.16216
346278,82.87281
346279,82.55929
346280,81.20659
346281,81.008194
346282,79.014824
346283,81.3741
346284,81.45604
346285,81.87818
346286,79.831
346287,81.15905
346288,81.709816
346289,81.3036
346290,78.22581
346291,81.876236
346292,80.074844
346293,81.165565
346294,84.66127
346295,80.60825
346296,82.75198
346297,83.798225
346298,81.19706
346299,79.00726
346300,80.98259
346301,81.3707
346302,81.28458
346303,79.00853
346304,76.47087
346305,82.39032
346306,80.86159
346307,83.29367
346308,80.62224
346309,79.88471
346310,81.012634
346311,79.67203
346312,79.62828
346313,81.73648
346314,82.38889
346315,82.40318
346316,80.485115
346317,83.3916
346318,81.22598
346319,81.304634
346320,81.32432
346321,81.200066
346322,81.36219
346323,82.590195
346324,79.70924
346325,82.65671
346326,79.93306
346327,80.95035
346328,81.646866
346329,82.41363
346330,81.10786
346331,82.105576
346332,83.95272
346333,81.80042
346334,82.720085
346335,80.865295
346336,80.37563
346337,82.84982
346338,82.75416
346339,81.17531
346340,82.7693
346341,81.54243
346342,81.901855
346343,77.88392
346344,80.44445
346345,80.71575
346346,81.6734
346347,80.88954
346348,79.28964
346349,82.24739
346350,81.723595
346351,82.73825
346352,80.192
346353,81.05076
346354,80.52086
346355,80.100525
346356,79.688736
346357,80.299416
346358,81.8784
346359,83.58308
346360,81.20773
346361,80.09158
346362,81.41941
346363,81.2598
346364,81.71813
346365,82.91425
346366,81.6793
346367,80.89493
346368,81.577736
346369,83.61458
346370,81.471054
346371,81.93163
346372,81.26752
346373,82.47574
346374,79.66218
346375,80.994736
346376,81.497635
346377,81.80051
346378,81.94934
346379,81.06215
346380,84.36347
346381,81.50158
346382,81.941574
346383,80.88426
346384,82.5045
346385,81.349686
346386,81.4004
346387,83.53499
346388,81.76648
346389,81.892166
346390,81.3137
346391,83.082695
346392,80.02802
346393,82.97258
346394,81.25495
346395,81.851685
346396,83.45323
346397,81.03332
346398,82.734535
346399,76.681366
346400,83.04381
346401,81.575226
346402,80.8143
346403,81.76311
346404,84.78672
346405,82.188705
346406,84.30305
346407,81.25978
346408,81.30177
346409,81.02669
346410,81.89743
346411,82.5868
346412,79.84668
346413,80.96648
346414,81.758995
346415,84.039955
346416,81.16412
346417,80.8685
346418,81.02725
346419,81.40396
346420,80.659256
346421,82.13193
346422,83.736404
346423,80.770546
346424,79.69802
346425,79.587616
346426,81.396484
346427,80.11071
346428,83.0955
346429,82.376175
346430,83.47059
346431,82.51037
346432,81.30075
346433,83.81935
346434,83.57776
346435,82.77183
346436,79.783745
346437,83.6545
346438,80.59657
346439,81.2916
346440,79.976456
346441,79.96289
346442,74.78347
346443,82.55049
346444,83.90213
346445,82.949875
346446,81.3452
346447,81.57443
346448,80.950905
346449,81.88891
346450,79.10103
346451,81.63031
346452,82.35167
346453,82.13085
346454,81.44253
346455,82.4949
346456,81.21158
346457,80.1362
346458,81.77013
346459,81.14204
346460,80.6107
346461,80.94185
346462,82.520935
346463,81.17103
346464,82.6046
346465,81.3648
346466,82.9825
346467,82.9803
346468,82.7847
346469,81.26995
346470,84.12816
346471,79.10933
346472,79.324135
346473,81.95184
346474,79.811844
346475,80.7606
346476,79.24062
346477,81.738144
346478,80.95212
346479,81.28612
346480,82.43697
346481,81.42316
346482,80.613884
346483,80.64858
346484,80.21168
346485,79.20485
346486,82.9433
346487,82.830154
346488,83.62106
346489,81.50343
346490,82.163864
346491,82.25247
346492,81.43715
346493,81.535065
346494,81.13761
346495,83.76292
346496,79.55665
346497,83.05477
346498,81.255196
346499,79.31667
346500,80.41662
346501,82.191734
346502,82.15905
346503,82.42529
346504,82.35867
346505,83.949524
346506,78.68687
346507,81.2094
346508,78.54239
346509,80.520226
346510,81.250595
346511,83.22897
346512,80.268845
346513,79.80346
346514,83.04032
346515,79.83942
346516,81.26796
346517,78.714905
346518,81.815765
346519,80.357956
346520,83.0259
346521,80.88374
346522,81.486626
346523,81.36111
346524,81.18573
346525,80.65347
346526,82.15897
346527,81.0895
346528,82.58273
346529,80.70252
346530,79.558105
346531,81.462105
346532,79.272804
346533,86.12037
346534,83.164925
346535,80.6872
346536,80.1423
346537,80.88771
346538,81.27283
346539,83.58466
346540,80.45965
346541,80.94704
346542,81.619865
346543,83.83893
346544,79.09922
346545,84.50518
346546,80.76387
346547,82.39804
346548,81.38395
346549,79.942505
346550,81.795425
346551,79.18325
346552,80.40515
346553,83.43028
346554,83.69814
346555,81.18289
346556,78.88953
346557,81.77719
346558,81.966835
346559,79.81618
346560,82.135056
346561,79.86503
346562,83.809906
346563,71.8979
346564,81.227325
346565,81.13848
346566,81.138504
346567,79.76732
346568,80.85831
346569,81.797104
346570,83.135635
346571,81.29561
346572,80.76313
346573,81.290535
346574,81.2335
346575,80.73165
346576,82.886765
346577,78.922935
346578,81.9426
346579,81.32353
346580,79.60841
346581,82.44512
346582,83.07346
346583,83.2585
346584,83.94305
346585,82.22546
346586,82.30985
346587,80.72421
346588,83.04608
346589,81.3054
346590,80.561966
346591,78.12006
346592,80.267715
346593,81.828384
346594,83.26521
346595,81.33752
346596,81.93934
346597,80.26256
346598,81.3396
346599,81.63904
346600,82.768814
346601,80.91542
346602,82.73874
346603,81.19261
346604,80.5453
346605,74.58511
346606,79.56546
346607,80.72384
346608,83.33446
346609,83.99643
346610,80.87698
346611,82.64817
346612,82.00514
346613,81.740616
346614,80.63199
346615,82.73247
346616,83.18538
346617,82.88133
346618,79.3641
346619,81.52739
346620,83.5514
346621,81.35598
346622,82.70549
346623,83.3278
346624,83.36576
346625,80.698
346626,81.25552
346627,82.14325
346628,81.05988
346629,82.68591
346630,81.598434
346631,81.03045
346632,82.004326
346633,81.35385
346634,84.744705
346635,80.64389
346636,81.19043
346637,81.889206
346638,84.26008
346639,83.1427
346640,80.287025
346641,80.69548
346642,81.8644
346643,81.571075
346644,80.8677
346645,83.29727
346646,81.15297
346647,80.41996
346648,81.734116
346649,82.73776
346650,81.34912
346651,81.31152
346652,82.15012
346653,79.38228
346654,80.82534
346655,84.045395
346656,82.57269
346657,81.046135
346658,81.74829
346659,82.72462
346660,83.05267
346661,79.55475
346662,82.32361
346663,84.64211
346664,82.552704
346665,80.302574
346666,81.229
346667,83.40424
346668,82.08717
346669,82.845955
346670,80.30496
346671,80.8826
346672,65.99712
346673,82.23071
346674,82.736084
346675,80.76091
346676,82.00902
346677,77.439285
346678,82.88577
346679,83.69887
346680,79.21008
346681,78.34021
346682,80.774055
346683,80.646835
346684,81.532486
346685,81.21791
346686,67.09692
346687,77.53688
346688,82.85399
346689,82.88027
346690,83.48322
346691,81.22495
346692,81.47798
346693,81.497055
346694,83.27063
346695,82.395386
346696,83.03048
346697,81.55925
346698,81.447205
346699,72.39656
346700,83.58778
346701,79.82906
346702,82.657684
346703,82.82171
346704,81.86276
346705,82.81425
346706,82.52672
346707,81.068436
346708,81.09905
346709,79.57734
346710,83.244576
346711,80.33996
346712,82.21152
346713,83.47275
346714,82.43
346715,83.45656
346716,83.54698
346717,80.468185
346718,80.40666
346719,80.27661
346720,83.00069
346721,80.0708
346722,81.2982
346723,81.23438
346724,81.43872
346725,81.761696
346726,84.04917
346727,81.97984
346728,80.441
346729,83.36461
346730,82.374855
346731,82.38518
346732,81.573555
346733,81.66079
346734,81.2093
346735,82.65756
346736,82.991806
346737,83.91548
346738,81.877884
346739,82.588524
346740,79.88526
346741,81.60479
346742,80.75902
346743,81.19447
346744,80.80239
346745,81.569496
346746,80.12634
346747,81.90559
346748,79.99193
346749,82.79699
346750,79.28645
346751,84.07614
346752,82.76671
346753,81.40338
346754,79.05703
346755,81.37179
346756,83.78129
346757,79.54513
346758,80.7296
346759,82.5085
346760,83.09802
346761,82.67558
346762,83.77238
346763,79.99566
346764,84.13138
346765,82.68007
346766,79.1638
346767,79.53774
346768,82.68334
346769,82.96138
346770,83.30704
346771,80.621826
346772,84.36243
346773,81.11166
346774,81.56828
346775,81.3192
346776,80.9908
346777,85.19447
346778,80.21406
346779,81.41553
346780,83.74296
346781,83.900925
346782,81.66525
346783,81.48346
346784,78.993034
346785,83.629745
346786,83.78223
346787,81.28452
346788,78.97139
346789,80.21817
346790,83.18851
346791,81.35852
346792,82.545265
346793,80.91364
346794,79.12407
346795,78.73605
346796,81.178345
346797,73.54505
346798,83.399666
346799,80.693054
346800,81.432655
346801,81.537476
346802,81.20554
346803,82.522644
346804,83.90032
346805,78.73389
346806,82.55382
346807,80.5629
346808,83.80025
346809,84.35645
346810,80.094215
346811,80.76008
346812,78.56039
346813,79.3008
346814,80.720215
346815,78.65351
346816,80.56365
346817,81.12026
346818,81.434326
346819,79.31122
346820,78.89975
346821,80.4933
346822,80.83144
346823,83.30021
346824,80.97281
346825,81.235146
346826,80.23925
346827,78.93838
346828,83.48941
346829,82.46246
346830,80.49889
346831,82.39986
346832,81.8566
346833,80.55966
346834,81.26123
346835,81.64317
346836,81.971756
346837,81.25124
346838,79.87521
346839,81.870415
346840,78.89742
346841,80.60262
346842,82.55345
346843,82.20663
346844,81.37924
346845,83.19403
346846,82.467926
346847,80.62229
346848,80.73068
346849,82.222466
346850,81.759995
346851,81.4572
346852,81.24766
346853,76.824234
346854,81.24295
346855,78.28643
346856,81.2617
346857,81.59029
346858,82.20996
346859,82.60501
346860,82.900085
346861,82.0481
346862,81.855545
346863,80.19974
346864,82.794846
346865,81.78593
346866,81.69347
346867,80.02157
346868,81.560005
346869,81.46121
346870,77.913345
346871,82.145805
346872,83.13765
346873,81.47201
346874,81.861435
346875,79.777245
346876,81.41362
346877,81.5931
346878,81.651
346879,80.15382
346880,79.81702
346881,81.9232
346882,80.96361
346883,81.20089
346884,83.78502
346885,81.6906
346886,81.53429
346887,81.448975
346888,82.508446
346889,80.35961
346890,81.091995
346891,80.60943
346892,82.65695
346893,80.0547
346894,84.54538
346895,77.75051
346896,79.05229
346897,80.55905
346898,81.21699
346899,81.44469
346900,82.512146
346901,84.00455
346902,79.35016
346903,81.10335
346904,80.891785
346905,82.94667
346906,80.93695
346907,79.29563
346908,82.97595
346909,82.86441
346910,80.19983
346911,83.49537
346912,83.01509
346913,82.49679
346914,79.87214
346915,84.47431
346916,81.44563
346917,80.11212
346918,82.60982
346919,82.10913
346920,79.157104
346921,82.26182
346922,81.441086
346923,80.68952
346924,82.428276
346925,80.95464
346926,81.73819
346927,81.01849
346928,79.80182
346929,81.253296
346930,76.53103
346931,81.59586
346932,84.22806
346933,77.7903
346934,82.84375
346935,82.61061
346936,79.58148
346937,81.73976
346938,82.97482
346939,84.28326
346940,81.06934
346941,81.5443
346942,79.377235
346943,82.310394
346944,80.02173
346945,78.31961
346946,83.81822
346947,82.31856
346948,81.20417
346949,81.0842
346950,80.98498
346951,81.493774
346952,81.67086
346953,80.79423
346954,82.89945
346955,79.429825
346956,81.31248
346957,81.46945
346958,83.47602
346959,83.33872
346960,83.341545
346961,81.03419
346962,80.26707
346963,81.87308
346964,83.533745
346965,81.44029
346966,82.8236
346967,83.3045
346968,81.14435
346969,80.40489
346970,81.5613
346971,81.99891
346972,79.13515
346973,81.58037
346974,82.23288
346975,82.287796
346976,81.22716
346977,81.43446
346978,83.13672
346979,80.10408
346980,82.913055
346981,80.93654
346982,82.86422
346983,81.44255
346984,79.26276
346985,80.95676
346986,83.2774
346987,81.42604
346988,83.40831
346989,82.44157
346990,81.48405
346991,80.594574
346992,81.0516
346993,83.25249
346994,83.09615
346995,83.68787
346996,81.845184
346997,81.204
346998,71.4677
346999,80.94961
347000,84.27651
347001,80.09074
347002,82.78477
347003,77.15625
347004,79.60891
347005,83.89043
347006,80.95781
347007,82.06734
347008,81.95881
347009,83.55669
347010,80.43556
347011,83.18251
347012,79.35359
347013,80.992874
347014,81.80513
347015,77.00581
347016,82.83911
347017,79.409134
347018,82.89848
347019,81.81963
347020,80.467705
347021,83.14046
347022,80.51599
347023,82.221825
347024,80.605576
347025,80.2455
347026,79.39589
347027,79.863235
347028,81.298515
347029,81.242325
347030,84.15674
347031,65.93031
347032,79.728165
347033,81.90576
347034,83.18838
347035,81.52299
347036,82.00087
347037,81.028755
347038,78.86022
347039,79.86282
347040,81.02271
347041,81.57323
347042,83.48809
347043,81.21286
347044,82.8853
347045,79.324646
347046,82.278755
347047,83.44942
347048,81.5875
347049,81.91563
347050,82.93468
347051,83.54112
347052,74.76678
347053,79.63855
347054,81.49061
347055,78.59251
347056,80.71011
347057,81.68559
347058,83.05141
347059,79.5685
347060,81.97684
347061,81.63359
347062,81.13787
347063,80.93248
347064,83.7134
347065,78.20415
347066,83.65236
347067,83.11694
347068,79.24152
347069,81.4086
347070,81.28827
347071,79.7059
347072,81.946556
347073,82.41133
347074,83.046524
347075,79.5148
347076,80.62036
347077,81.36536
347078,78.715805
347079,82.32703
347080,81.498474
347081,81.47374
347082,81.87356
347083,79.54032
347084,79.75926
347085,81.41602
347086,80.27375
347087,80.006325
347088,79.840385
347089,79.793594
347090,79.964935
347091,81.32634
347092,76.2005
347093,82.86824
347094,81.51867
347095,83.53261
347096,80.181946
347097,81.072464
347098,83.169525
347099,81.64224
347100,80.183464
347101,79.787
347102,80.92317
347103,81.01085
347104,80.38101
347105,83.59734
347106,83.26849
347107,81.56828
347108,81.440895
347109,81.50997
